rlat,rlon,block,block1,block2,block3,block4
-0.74,-2.3,1,1,7,0,6
-0.72,-2.3,7,7,1,6,0
-0.7,-2.3,7,7,1,6,0
-0.68,-2.3,7,7,1,6,0
-0.66,-2.3,7,7,1,6,0
-0.64,-2.3,7,7,6,1,0
-0.62,-2.3,7,7,6,1,0
-0.6,-2.3,7,7,6,1,0
-0.58,-2.3,7,7,6,1,0
-0.56,-2.3,7,7,6,1,0
-0.54,-2.3,7,7,6,1,0
-0.52,-2.3,7,7,6,1,13
-0.5,-2.3,7,7,6,1,13
-0.48,-2.3,7,7,6,13,1
-0.46,-2.3,7,7,6,13,1
-0.44,-2.3,7,7,6,13,12
-0.42,-2.3,7,7,6,13,12
-0.4,-2.3,7,7,6,13,12
-0.38,-2.3,7,7,6,13,12
-0.36,-2.3,7,7,6,13,12
-0.34,-2.3,7,7,6,13,12
-0.32,-2.3,7,7,13,6,12
-0.3,-2.3,7,7,13,6,12
-0.28,-2.3,7,7,13,6,12
-0.26,-2.3,7,7,13,6,12
-0.24,-2.3,13,13,7,12,6
-0.22,-2.3,13,13,7,12,6
-0.2,-2.3,13,13,7,12,6
-0.18,-2.3,13,13,7,12,6
-0.16,-2.3,13,13,12,7,6
-0.14,-2.3,13,13,12,7,6
-0.12,-2.3,13,13,12,7,6
-0.1,-2.3,13,13,12,7,6
-0.08,-2.3,13,13,12,7,6
-0.06,-2.3,13,13,12,7,6
-0.04,-2.3,13,13,12,7,19
-0.02,-2.3,13,13,12,7,19
0.0,-2.3,13,13,12,19,7
0.02,-2.3,13,13,12,19,7
0.04,-2.3,13,13,12,19,18
0.06,-2.3,13,13,12,19,18
0.08,-2.3,13,13,12,19,18
0.1,-2.3,13,13,12,19,18
0.12,-2.3,13,13,12,19,18
0.14,-2.3,13,13,12,19,18
0.16,-2.3,13,13,19,12,18
0.18,-2.3,13,13,19,12,18
0.2,-2.3,13,13,19,12,18
0.22,-2.3,13,13,19,12,18
0.24,-2.3,19,19,13,18,12
0.26,-2.3,19,19,13,18,12
0.28,-2.3,19,19,13,18,12
0.3,-2.3,19,19,13,18,12
0.32,-2.3,19,19,18,13,12
0.34,-2.3,19,19,18,13,12
0.36,-2.3,19,19,18,13,12
0.38,-2.3,19,19,18,13,25
0.4,-2.3,19,19,18,13,25
0.42,-2.3,19,19,18,25,13
0.44,-2.3,19,19,18,25,13
0.46,-2.3,19,19,18,25,24
0.48,-2.3,19,19,18,25,24
0.5,-2.3,19,19,18,25,24
0.52,-2.3,19,19,18,25,24
0.54,-2.3,19,19,18,25,24
0.56,-2.3,19,19,25,18,24
0.58,-2.3,19,19,25,18,24
0.6,-2.3,19,19,25,18,24
0.62,-2.3,19,19,25,18,24
0.64,-2.3,19,19,25,18,24
0.66,-2.3,19,19,25,24,18
0.68,-2.3,19,19,25,24,18
0.7,-2.3,19,19,25,24,18
0.72,-2.3,25,25,19,24,18
0.74,-2.3,25,25,19,24,18
0.76,-2.3,25,25,24,19,18
0.78,-2.3,25,25,24,19,18
0.8,-2.3,25,25,24,19,18
0.82,-2.3,25,25,24,19,18
0.84,-2.3,25,25,24,19,18
0.86,-2.3,25,25,24,19,18
0.88,-2.3,25,25,24,19,18
0.9,-2.3,25,25,24,19,18
0.92,-2.3,25,25,24,19,18
0.94,-2.3,25,25,24,19,18
-1.2,-2.28,1,1,0,2,7
-1.18,-2.28,1,1,0,2,7
-1.16,-2.28,1,1,0,2,7
-1.14,-2.28,1,1,0,2,7
-1.12,-2.28,1,1,0,2,7
-1.1,-2.28,1,1,0,7,2
-1.08,-2.28,1,1,0,7,2
-1.06,-2.28,1,1,0,7,2
-1.04,-2.28,1,1,0,7,2
-1.02,-2.28,1,1,0,7,6
-1.0,-2.28,1,1,0,7,6
-0.98,-2.28,1,1,0,7,6
-0.96,-2.28,1,1,0,7,6
-0.94,-2.28,1,1,0,7,6
-0.92,-2.28,1,1,0,7,6
-0.9,-2.28,1,1,0,7,6
-0.88,-2.28,1,1,0,7,6
-0.86,-2.28,1,1,0,7,6
-0.84,-2.28,1,1,0,7,6
-0.82,-2.28,1,1,7,0,6
-0.8,-2.28,1,1,7,0,6
-0.78,-2.28,1,1,7,0,6
-0.76,-2.28,1,1,7,0,6
-0.74,-2.28,1,1,7,0,6
-0.72,-2.28,7,7,1,6,0
-0.7,-2.28,7,7,1,6,0
-0.68,-2.28,7,7,1,6,0
-0.66,-2.28,7,7,1,6,0
-0.64,-2.28,7,7,1,6,0
-0.62,-2.28,7,7,6,1,0
-0.6,-2.28,7,7,6,1,0
-0.58,-2.28,7,7,6,1,0
-0.56,-2.28,7,7,6,1,0
-0.54,-2.28,7,7,6,1,0
-0.52,-2.28,7,7,6,1,13
-0.5,-2.28,7,7,6,1,13
-0.48,-2.28,7,7,6,13,1
-0.46,-2.28,7,7,6,13,1
-0.44,-2.28,7,7,6,13,12
-0.42,-2.28,7,7,6,13,12
-0.4,-2.28,7,7,6,13,12
-0.38,-2.28,7,7,6,13,12
-0.36,-2.28,7,7,6,13,12
-0.34,-2.28,7,7,13,6,12
-0.32,-2.28,7,7,13,6,12
-0.3,-2.28,7,7,13,6,12
-0.28,-2.28,7,7,13,6,12
-0.26,-2.28,7,7,13,6,12
-0.24,-2.28,13,13,7,12,6
-0.22,-2.28,13,13,7,12,6
-0.2,-2.28,13,13,7,12,6
-0.18,-2.28,13,13,7,12,6
-0.16,-2.28,13,13,7,12,6
-0.14,-2.28,13,13,12,7,6
-0.12,-2.28,13,13,12,7,6
-0.1,-2.28,13,13,12,7,6
-0.08,-2.28,13,13,12,7,6
-0.06,-2.28,13,13,12,7,6
-0.04,-2.28,13,13,12,7,19
-0.02,-2.28,13,13,12,7,19
0.0,-2.28,13,13,12,19,7
0.02,-2.28,13,13,12,19,7
0.04,-2.28,13,13,12,19,18
0.06,-2.28,13,13,12,19,18
0.08,-2.28,13,13,12,19,18
0.1,-2.28,13,13,12,19,18
0.12,-2.28,13,13,12,19,18
0.14,-2.28,13,13,19,12,18
0.16,-2.28,13,13,19,12,18
0.18,-2.28,13,13,19,12,18
0.2,-2.28,13,13,19,12,18
0.22,-2.28,13,13,19,12,18
0.24,-2.28,19,19,13,18,12
0.26,-2.28,19,19,13,18,12
0.28,-2.28,19,19,13,18,12
0.3,-2.28,19,19,13,18,12
0.32,-2.28,19,19,13,18,12
0.34,-2.28,19,19,18,13,12
0.36,-2.28,19,19,18,13,25
0.38,-2.28,19,19,18,13,25
0.4,-2.28,19,19,18,13,25
0.42,-2.28,19,19,18,25,13
0.44,-2.28,19,19,18,25,13
0.46,-2.28,19,19,18,25,13
0.48,-2.28,19,19,18,25,24
0.5,-2.28,19,19,18,25,24
0.52,-2.28,19,19,18,25,24
0.54,-2.28,19,19,25,18,24
0.56,-2.28,19,19,25,18,24
0.58,-2.28,19,19,25,18,24
0.6,-2.28,19,19,25,18,24
0.62,-2.28,19,19,25,18,24
0.64,-2.28,19,19,25,18,24
0.66,-2.28,19,19,25,24,18
0.68,-2.28,19,19,25,24,18
0.7,-2.28,19,19,25,24,18
0.72,-2.28,25,25,19,24,18
0.74,-2.28,25,25,19,24,18
0.76,-2.28,25,25,19,24,18
0.78,-2.28,25,25,24,19,18
0.8,-2.28,25,25,24,19,18
0.82,-2.28,25,25,24,19,18
0.84,-2.28,25,25,24,19,18
0.86,-2.28,25,25,24,19,18
0.88,-2.28,25,25,24,19,18
0.9,-2.28,25,25,24,19,18
0.92,-2.28,25,25,24,19,18
0.94,-2.28,25,25,24,19,18
-1.2,-2.26,1,1,0,2,7
-1.18,-2.26,1,1,0,2,7
-1.16,-2.26,1,1,0,2,7
-1.14,-2.26,1,1,0,2,7
-1.12,-2.26,1,1,0,2,7
-1.1,-2.26,1,1,0,7,2
-1.08,-2.26,1,1,0,7,2
-1.06,-2.26,1,1,0,7,2
-1.04,-2.26,1,1,0,7,2
-1.02,-2.26,1,1,0,7,2
-1.0,-2.26,1,1,0,7,2
-0.98,-2.26,1,1,0,7,6
-0.96,-2.26,1,1,0,7,6
-0.94,-2.26,1,1,0,7,6
-0.92,-2.26,1,1,0,7,6
-0.9,-2.26,1,1,0,7,6
-0.88,-2.26,1,1,0,7,6
-0.86,-2.26,1,1,0,7,6
-0.84,-2.26,1,1,7,0,6
-0.82,-2.26,1,1,7,0,6
-0.8,-2.26,1,1,7,0,6
-0.78,-2.26,1,1,7,0,6
-0.76,-2.26,1,1,7,0,6
-0.74,-2.26,1,1,7,0,6
-0.72,-2.26,7,7,1,6,0
-0.7,-2.26,7,7,1,6,0
-0.68,-2.26,7,7,1,6,0
-0.66,-2.26,7,7,1,6,0
-0.64,-2.26,7,7,1,6,0
-0.62,-2.26,7,7,1,6,0
-0.6,-2.26,7,7,6,1,0
-0.58,-2.26,7,7,6,1,0
-0.56,-2.26,7,7,6,1,0
-0.54,-2.26,7,7,6,1,13
-0.52,-2.26,7,7,6,1,13
-0.5,-2.26,7,7,6,1,13
-0.48,-2.26,7,7,6,13,1
-0.46,-2.26,7,7,6,13,1
-0.44,-2.26,7,7,6,13,1
-0.42,-2.26,7,7,6,13,12
-0.4,-2.26,7,7,6,13,12
-0.38,-2.26,7,7,6,13,12
-0.36,-2.26,7,7,13,6,12
-0.34,-2.26,7,7,13,6,12
-0.32,-2.26,7,7,13,6,12
-0.3,-2.26,7,7,13,6,12
-0.28,-2.26,7,7,13,6,12
-0.26,-2.26,7,7,13,6,12
-0.24,-2.26,13,13,7,12,6
-0.22,-2.26,13,13,7,12,6
-0.2,-2.26,13,13,7,12,6
-0.18,-2.26,13,13,7,12,6
-0.16,-2.26,13,13,7,12,6
-0.14,-2.26,13,13,7,12,6
-0.12,-2.26,13,13,12,7,6
-0.1,-2.26,13,13,12,7,6
-0.08,-2.26,13,13,12,7,6
-0.06,-2.26,13,13,12,7,19
-0.04,-2.26,13,13,12,7,19
-0.02,-2.26,13,13,12,7,19
0.0,-2.26,13,13,12,19,7
0.02,-2.26,13,13,12,19,7
0.04,-2.26,13,13,12,19,7
0.06,-2.26,13,13,12,19,18
0.08,-2.26,13,13,12,19,18
0.1,-2.26,13,13,12,19,18
0.12,-2.26,13,13,19,12,18
0.14,-2.26,13,13,19,12,18
0.16,-2.26,13,13,19,12,18
0.18,-2.26,13,13,19,12,18
0.2,-2.26,13,13,19,12,18
0.22,-2.26,13,13,19,12,18
0.24,-2.26,19,19,13,18,12
0.26,-2.26,19,19,13,18,12
0.28,-2.26,19,19,13,18,12
0.3,-2.26,19,19,13,18,12
0.32,-2.26,19,19,13,18,12
0.34,-2.26,19,19,13,18,12
0.36,-2.26,19,19,18,13,25
0.38,-2.26,19,19,18,13,25
0.4,-2.26,19,19,18,13,25
0.42,-2.26,19,19,18,25,13
0.44,-2.26,19,19,18,25,13
0.46,-2.26,19,19,18,25,13
0.48,-2.26,19,19,18,25,24
0.5,-2.26,19,19,18,25,24
0.52,-2.26,19,19,25,18,24
0.54,-2.26,19,19,25,18,24
0.56,-2.26,19,19,25,18,24
0.58,-2.26,19,19,25,18,24
0.6,-2.26,19,19,25,18,24
0.62,-2.26,19,19,25,18,24
0.64,-2.26,19,19,25,18,24
0.66,-2.26,19,19,25,24,18
0.68,-2.26,19,19,25,24,18
0.7,-2.26,19,19,25,24,18
0.72,-2.26,25,25,19,24,18
0.74,-2.26,25,25,19,24,18
0.76,-2.26,25,25,19,24,18
0.78,-2.26,25,25,19,24,18
0.8,-2.26,25,25,24,19,18
0.82,-2.26,25,25,24,19,18
0.84,-2.26,25,25,24,19,18
0.86,-2.26,25,25,24,19,18
0.88,-2.26,25,25,24,19,18
0.9,-2.26,25,25,24,19,18
0.92,-2.26,25,25,24,19,18
0.94,-2.26,25,25,24,19,18
-1.2,-2.24,1,1,0,2,7
-1.18,-2.24,1,1,0,2,7
-1.16,-2.24,1,1,0,2,7
-1.14,-2.24,1,1,0,2,7
-1.12,-2.24,1,1,0,2,7
-1.1,-2.24,1,1,0,2,7
-1.08,-2.24,1,1,0,2,7
-1.06,-2.24,1,1,0,7,2
-1.04,-2.24,1,1,0,7,2
-1.02,-2.24,1,1,0,7,2
-1.0,-2.24,1,1,0,7,2
-0.98,-2.24,1,1,0,7,2
-0.96,-2.24,1,1,0,7,2
-0.94,-2.24,1,1,0,7,6
-0.92,-2.24,1,1,0,7,6
-0.9,-2.24,1,1,0,7,6
-0.88,-2.24,1,1,0,7,6
-0.86,-2.24,1,1,7,0,6
-0.84,-2.24,1,1,7,0,6
-0.82,-2.24,1,1,7,0,6
-0.8,-2.24,1,1,7,0,6
-0.78,-2.24,1,1,7,0,6
-0.76,-2.24,1,1,7,0,6
-0.74,-2.24,1,1,7,0,6
-0.72,-2.24,7,7,1,6,0
-0.7,-2.24,7,7,1,6,0
-0.68,-2.24,7,7,1,6,0
-0.66,-2.24,7,7,1,6,0
-0.64,-2.24,7,7,1,6,0
-0.62,-2.24,7,7,1,6,0
-0.6,-2.24,7,7,1,6,0
-0.58,-2.24,7,7,6,1,0
-0.56,-2.24,7,7,6,1,0
-0.54,-2.24,7,7,6,1,13
-0.52,-2.24,7,7,6,1,13
-0.5,-2.24,7,7,6,1,13
-0.48,-2.24,7,7,6,13,1
-0.46,-2.24,7,7,6,13,1
-0.44,-2.24,7,7,6,13,1
-0.42,-2.24,7,7,6,13,12
-0.4,-2.24,7,7,6,13,12
-0.38,-2.24,7,7,13,6,12
-0.36,-2.24,7,7,13,6,12
-0.34,-2.24,7,7,13,6,12
-0.32,-2.24,7,7,13,6,12
-0.3,-2.24,7,7,13,6,12
-0.28,-2.24,7,7,13,6,12
-0.26,-2.24,7,7,13,6,12
-0.24,-2.24,13,13,7,12,6
-0.22,-2.24,13,13,7,12,6
-0.2,-2.24,13,13,7,12,6
-0.18,-2.24,13,13,7,12,6
-0.16,-2.24,13,13,7,12,6
-0.14,-2.24,13,13,7,12,6
-0.12,-2.24,13,13,7,12,6
-0.1,-2.24,13,13,12,7,6
-0.08,-2.24,13,13,12,7,6
-0.06,-2.24,13,13,12,7,19
-0.04,-2.24,13,13,12,7,19
-0.02,-2.24,13,13,12,7,19
0.0,-2.24,13,13,12,19,7
0.02,-2.24,13,13,12,19,7
0.04,-2.24,13,13,12,19,7
0.06,-2.24,13,13,12,19,18
0.08,-2.24,13,13,12,19,18
0.1,-2.24,13,13,19,12,18
0.12,-2.24,13,13,19,12,18
0.14,-2.24,13,13,19,12,18
0.16,-2.24,13,13,19,12,18
0.18,-2.24,13,13,19,12,18
0.2,-2.24,13,13,19,12,18
0.22,-2.24,13,13,19,12,18
0.24,-2.24,19,19,13,18,12
0.26,-2.24,19,19,13,18,12
0.28,-2.24,19,19,13,18,12
0.3,-2.24,19,19,13,18,12
0.32,-2.24,19,19,13,18,12
0.34,-2.24,19,19,13,18,25
0.36,-2.24,19,19,13,18,25
0.38,-2.24,19,19,18,13,25
0.4,-2.24,19,19,18,13,25
0.42,-2.24,19,19,18,25,13
0.44,-2.24,19,19,18,25,13
0.46,-2.24,19,19,18,25,13
0.48,-2.24,19,19,25,18,13
0.5,-2.24,19,19,25,18,24
0.52,-2.24,19,19,25,18,24
0.54,-2.24,19,19,25,18,24
0.56,-2.24,19,19,25,18,24
0.58,-2.24,19,19,25,18,24
0.6,-2.24,19,19,25,18,24
0.62,-2.24,19,19,25,18,24
0.64,-2.24,19,19,25,18,24
0.66,-2.24,19,19,25,24,18
0.68,-2.24,19,19,25,24,18
0.7,-2.24,19,19,25,24,18
0.72,-2.24,25,25,19,24,18
0.74,-2.24,25,25,19,24,18
0.76,-2.24,25,25,19,24,18
0.78,-2.24,25,25,19,24,18
0.8,-2.24,25,25,19,24,18
0.82,-2.24,25,25,19,24,18
0.84,-2.24,25,25,24,19,18
0.86,-2.24,25,25,24,19,18
0.88,-2.24,25,25,24,19,18
0.9,-2.24,25,25,24,19,18
0.92,-2.24,25,25,24,19,18
0.94,-2.24,25,25,24,19,18
-1.2,-2.22,1,1,0,2,7
-1.18,-2.22,1,1,0,2,7
-1.16,-2.22,1,1,0,2,7
-1.14,-2.22,1,1,0,2,7
-1.12,-2.22,1,1,0,2,7
-1.1,-2.22,1,1,0,2,7
-1.08,-2.22,1,1,0,2,7
-1.06,-2.22,1,1,0,7,2
-1.04,-2.22,1,1,0,7,2
-1.02,-2.22,1,1,0,7,2
-1.0,-2.22,1,1,0,7,2
-0.98,-2.22,1,1,0,7,2
-0.96,-2.22,1,1,0,7,2
-0.94,-2.22,1,1,0,7,2
-0.92,-2.22,1,1,0,7,2
-0.9,-2.22,1,1,0,7,6
-0.88,-2.22,1,1,7,0,6
-0.86,-2.22,1,1,7,0,6
-0.84,-2.22,1,1,7,0,6
-0.82,-2.22,1,1,7,0,6
-0.8,-2.22,1,1,7,0,6
-0.78,-2.22,1,1,7,0,6
-0.76,-2.22,1,1,7,0,6
-0.74,-2.22,1,1,7,0,6
-0.72,-2.22,7,7,1,6,0
-0.7,-2.22,7,7,1,6,0
-0.68,-2.22,7,7,1,6,0
-0.66,-2.22,7,7,1,6,0
-0.64,-2.22,7,7,1,6,0
-0.62,-2.22,7,7,1,6,0
-0.6,-2.22,7,7,1,6,0
-0.58,-2.22,7,7,1,6,0
-0.56,-2.22,7,7,6,1,13
-0.54,-2.22,7,7,6,1,13
-0.52,-2.22,7,7,6,1,13
-0.5,-2.22,7,7,6,1,13
-0.48,-2.22,7,7,6,13,1
-0.46,-2.22,7,7,6,13,1
-0.44,-2.22,7,7,6,13,1
-0.42,-2.22,7,7,6,13,1
-0.4,-2.22,7,7,13,6,12
-0.38,-2.22,7,7,13,6,12
-0.36,-2.22,7,7,13,6,12
-0.34,-2.22,7,7,13,6,12
-0.32,-2.22,7,7,13,6,12
-0.3,-2.22,7,7,13,6,12
-0.28,-2.22,7,7,13,6,12
-0.26,-2.22,7,7,13,6,12
-0.24,-2.22,13,13,7,12,6
-0.22,-2.22,13,13,7,12,6
-0.2,-2.22,13,13,7,12,6
-0.18,-2.22,13,13,7,12,6
-0.16,-2.22,13,13,7,12,6
-0.14,-2.22,13,13,7,12,6
-0.12,-2.22,13,13,7,12,6
-0.1,-2.22,13,13,7,12,6
-0.08,-2.22,13,13,12,7,19
-0.06,-2.22,13,13,12,7,19
-0.04,-2.22,13,13,12,7,19
-0.02,-2.22,13,13,12,7,19
0.0,-2.22,13,13,12,19,7
0.02,-2.22,13,13,12,19,7
0.04,-2.22,13,13,12,19,7
0.06,-2.22,13,13,12,19,7
0.08,-2.22,13,13,19,12,18
0.1,-2.22,13,13,19,12,18
0.12,-2.22,13,13,19,12,18
0.14,-2.22,13,13,19,12,18
0.16,-2.22,13,13,19,12,18
0.18,-2.22,13,13,19,12,18
0.2,-2.22,13,13,19,12,18
0.22,-2.22,13,13,19,12,18
0.24,-2.22,19,19,13,18,12
0.26,-2.22,19,19,13,18,12
0.28,-2.22,19,19,13,18,12
0.3,-2.22,19,19,13,18,12
0.32,-2.22,19,19,13,18,12
0.34,-2.22,19,19,13,18,25
0.36,-2.22,19,19,13,18,25
0.38,-2.22,19,19,13,18,25
0.4,-2.22,19,19,18,13,25
0.42,-2.22,19,19,18,25,13
0.44,-2.22,19,19,18,25,13
0.46,-2.22,19,19,25,18,13
0.48,-2.22,19,19,25,18,13
0.5,-2.22,19,19,25,18,24
0.52,-2.22,19,19,25,18,24
0.54,-2.22,19,19,25,18,24
0.56,-2.22,19,19,25,18,24
0.58,-2.22,19,19,25,18,24
0.6,-2.22,19,19,25,18,24
0.62,-2.22,19,19,25,18,24
0.64,-2.22,19,19,25,18,24
0.66,-2.22,19,19,25,24,18
0.68,-2.22,19,19,25,24,18
0.7,-2.22,19,19,25,24,18
0.72,-2.22,25,25,19,24,18
0.74,-2.22,25,25,19,24,18
0.76,-2.22,25,25,19,24,18
0.78,-2.22,25,25,19,24,18
0.8,-2.22,25,25,19,24,18
0.82,-2.22,25,25,19,24,18
0.84,-2.22,25,25,19,24,18
0.86,-2.22,25,25,24,19,18
0.88,-2.22,25,25,24,19,18
0.9,-2.22,25,25,24,19,26
0.92,-2.22,25,25,24,19,26
0.94,-2.22,25,25,24,19,26
-1.2,-2.2,1,1,0,2,7
-1.18,-2.2,1,1,0,2,7
-1.16,-2.2,1,1,0,2,7
-1.14,-2.2,1,1,0,2,7
-1.12,-2.2,1,1,0,2,7
-1.1,-2.2,1,1,0,2,7
-1.08,-2.2,1,1,0,2,7
-1.06,-2.2,1,1,0,2,7
-1.04,-2.2,1,1,0,2,7
-1.02,-2.2,1,1,0,7,2
-1.0,-2.2,1,1,0,7,2
-0.98,-2.2,1,1,0,7,2
-0.96,-2.2,1,1,0,7,2
-0.94,-2.2,1,1,0,7,2
-0.92,-2.2,1,1,0,7,2
-0.9,-2.2,1,1,7,0,2
-0.88,-2.2,1,1,7,0,2
-0.86,-2.2,1,1,7,0,6
-0.84,-2.2,1,1,7,0,6
-0.82,-2.2,1,1,7,0,6
-0.8,-2.2,1,1,7,0,6
-0.78,-2.2,1,1,7,0,6
-0.76,-2.2,1,1,7,0,6
-0.74,-2.2,1,1,7,0,6
-0.72,-2.2,7,7,1,6,0
-0.7,-2.2,7,7,1,6,0
-0.68,-2.2,7,7,1,6,0
-0.66,-2.2,7,7,1,6,0
-0.64,-2.2,7,7,1,6,0
-0.62,-2.2,7,7,1,6,0
-0.6,-2.2,7,7,1,6,0
-0.58,-2.2,7,7,1,6,8
-0.56,-2.2,7,7,1,6,8
-0.54,-2.2,7,7,6,1,13
-0.52,-2.2,7,7,6,1,13
-0.5,-2.2,7,7,6,1,13
-0.48,-2.2,7,7,6,13,1
-0.46,-2.2,7,7,6,13,1
-0.44,-2.2,7,7,6,13,1
-0.42,-2.2,7,7,13,6,1
-0.4,-2.2,7,7,13,6,8
-0.38,-2.2,7,7,13,6,12
-0.36,-2.2,7,7,13,6,12
-0.34,-2.2,7,7,13,6,12
-0.32,-2.2,7,7,13,6,12
-0.3,-2.2,7,7,13,6,12
-0.28,-2.2,7,7,13,6,12
-0.26,-2.2,7,7,13,6,12
-0.24,-2.2,13,13,7,12,6
-0.22,-2.2,13,13,7,12,6
-0.2,-2.2,13,13,7,12,6
-0.18,-2.2,13,13,7,12,6
-0.16,-2.2,13,13,7,12,6
-0.14,-2.2,13,13,7,12,6
-0.12,-2.2,13,13,7,12,6
-0.1,-2.2,13,13,7,12,14
-0.08,-2.2,13,13,7,12,14
-0.06,-2.2,13,13,12,7,19
-0.04,-2.2,13,13,12,7,19
-0.02,-2.2,13,13,12,7,19
0.0,-2.2,13,13,12,19,7
0.02,-2.2,13,13,12,19,7
0.04,-2.2,13,13,12,19,7
0.06,-2.2,13,13,19,12,7
0.08,-2.2,13,13,19,12,14
0.1,-2.2,13,13,19,12,18
0.12,-2.2,13,13,19,12,18
0.14,-2.2,13,13,19,12,18
0.16,-2.2,13,13,19,12,18
0.18,-2.2,13,13,19,12,18
0.2,-2.2,13,13,19,12,18
0.22,-2.2,13,13,19,12,18
0.24,-2.2,19,19,13,18,12
0.26,-2.2,19,19,13,18,12
0.28,-2.2,19,19,13,18,12
0.3,-2.2,19,19,13,18,12
0.32,-2.2,19,19,13,18,25
0.34,-2.2,19,19,13,18,25
0.36,-2.2,19,19,13,18,25
0.38,-2.2,19,19,13,18,25
0.4,-2.2,19,19,13,18,25
0.42,-2.2,19,19,18,25,13
0.44,-2.2,19,19,25,18,13
0.46,-2.2,19,19,25,18,13
0.48,-2.2,19,19,25,18,13
0.5,-2.2,19,19,25,18,13
0.52,-2.2,19,19,25,18,24
0.54,-2.2,19,19,25,18,24
0.56,-2.2,19,19,25,18,24
0.58,-2.2,19,19,25,18,24
0.6,-2.2,19,19,25,18,24
0.62,-2.2,19,19,25,18,24
0.64,-2.2,19,19,25,18,24
0.66,-2.2,19,19,25,24,18
0.68,-2.2,19,19,25,24,18
0.7,-2.2,19,19,25,24,18
0.72,-2.2,25,25,19,24,18
0.74,-2.2,25,25,19,24,18
0.76,-2.2,25,25,19,24,18
0.78,-2.2,25,25,19,24,18
0.8,-2.2,25,25,19,24,18
0.82,-2.2,25,25,19,24,18
0.84,-2.2,25,25,19,24,26
0.86,-2.2,25,25,19,24,26
0.88,-2.2,25,25,24,19,26
0.9,-2.2,25,25,24,19,26
0.92,-2.2,25,25,24,19,26
0.94,-2.2,25,25,24,19,26
-1.2,-2.18,1,1,0,2,7
-1.18,-2.18,1,1,0,2,7
-1.16,-2.18,1,1,0,2,7
-1.14,-2.18,1,1,0,2,7
-1.12,-2.18,1,1,0,2,7
-1.1,-2.18,1,1,0,2,7
-1.08,-2.18,1,1,0,2,7
-1.06,-2.18,1,1,0,2,7
-1.04,-2.18,1,1,0,2,7
-1.02,-2.18,1,1,0,2,7
-1.0,-2.18,1,1,0,7,2
-0.98,-2.18,1,1,0,7,2
-0.96,-2.18,1,1,0,7,2
-0.94,-2.18,1,1,0,7,2
-0.92,-2.18,1,1,7,0,2
-0.9,-2.18,1,1,7,0,2
-0.88,-2.18,1,1,7,0,2
-0.86,-2.18,1,1,7,0,2
-0.84,-2.18,1,1,7,0,2
-0.82,-2.18,1,1,7,0,6
-0.8,-2.18,1,1,7,0,6
-0.78,-2.18,1,1,7,0,6
-0.76,-2.18,1,1,7,0,6
-0.74,-2.18,1,1,7,0,6
-0.72,-2.18,7,7,1,6,0
-0.7,-2.18,7,7,1,6,0
-0.68,-2.18,7,7,1,6,0
-0.66,-2.18,7,7,1,6,0
-0.64,-2.18,7,7,1,6,0
-0.62,-2.18,7,7,1,6,8
-0.6,-2.18,7,7,1,6,8
-0.58,-2.18,7,7,1,6,8
-0.56,-2.18,7,7,1,6,8
-0.54,-2.18,7,7,1,6,8
-0.52,-2.18,7,7,6,1,13
-0.5,-2.18,7,7,6,1,13
-0.48,-2.18,7,7,6,13,1
-0.46,-2.18,7,7,6,13,1
-0.44,-2.18,7,7,13,6,1
-0.42,-2.18,7,7,13,6,8
-0.4,-2.18,7,7,13,6,8
-0.38,-2.18,7,7,13,6,8
-0.36,-2.18,7,7,13,6,8
-0.34,-2.18,7,7,13,6,12
-0.32,-2.18,7,7,13,6,12
-0.3,-2.18,7,7,13,6,12
-0.28,-2.18,7,7,13,6,12
-0.26,-2.18,7,7,13,6,12
-0.24,-2.18,13,13,7,12,6
-0.22,-2.18,13,13,7,12,6
-0.2,-2.18,13,13,7,12,6
-0.18,-2.18,13,13,7,12,6
-0.16,-2.18,13,13,7,12,6
-0.14,-2.18,13,13,7,12,14
-0.12,-2.18,13,13,7,12,14
-0.1,-2.18,13,13,7,12,14
-0.08,-2.18,13,13,7,12,14
-0.06,-2.18,13,13,7,12,14
-0.04,-2.18,13,13,12,7,19
-0.02,-2.18,13,13,12,7,19
0.0,-2.18,13,13,12,19,7
0.02,-2.18,13,13,12,19,7
0.04,-2.18,13,13,19,12,7
0.06,-2.18,13,13,19,12,14
0.08,-2.18,13,13,19,12,14
0.1,-2.18,13,13,19,12,14
0.12,-2.18,13,13,19,12,14
0.14,-2.18,13,13,19,12,18
0.16,-2.18,13,13,19,12,18
0.18,-2.18,13,13,19,12,18
0.2,-2.18,13,13,19,12,18
0.22,-2.18,13,13,19,12,18
0.24,-2.18,19,19,13,18,12
0.26,-2.18,19,19,13,18,12
0.28,-2.18,19,19,13,18,12
0.3,-2.18,19,19,13,18,12
0.32,-2.18,19,19,13,18,25
0.34,-2.18,19,19,13,18,25
0.36,-2.18,19,19,13,18,25
0.38,-2.18,19,19,13,18,25
0.4,-2.18,19,19,13,25,18
0.42,-2.18,19,19,25,13,18
0.44,-2.18,19,19,25,18,13
0.46,-2.18,19,19,25,18,13
0.48,-2.18,19,19,25,18,13
0.5,-2.18,19,19,25,18,13
0.52,-2.18,19,19,25,18,24
0.54,-2.18,19,19,25,18,24
0.56,-2.18,19,19,25,18,24
